days,hour,season,holiday,weather,temp,atemp,humidity,windspeed,real
227,7,3,0,1,26.24,30.305,69,15.0013,476
136,7,2,0,1,22.14,25.76,73,26.0027,484
222,8,3,0,1,28.7,31.82,45,11.0014,405
286,15,4,0,1,27.06,31.06,39,27.9993,605
125,13,2,0,2,24.6,30.305,64,0,603
220,7,3,0,2,28.7,33.335,84,11.0014,488
229,11,3,0,1,29.52,33.335,51,0,551
159,11,2,0,1,31.16,33.335,35,0,584
104,11,2,0,1,25.42,31.06,46,19.9995,542
103,16,2,0,2,26.24,31.06,27,23.9994,619
90,14,2,0,2,19.68,23.485,55,15.0013,598
161,7,2,0,1,26.24,29.545,78,7.0015,515
310,17,4,0,1,20.5,24.24,45,11.0014,567
65,18,1,0,1,22.96,26.515,40,31.0009,580
245,14,3,1,1,30.34,34.85,70,19.9995,563
283,7,4,0,1,14.76,16.665,50,16.9979,486
285,11,4,0,1,17.22,21.21,35,8.9981,540
213,19,3,0,1,32.8,39.395,63,11.0014,646
153,18,2,0,1,28.7,31.82,34,16.9979,538
189,8,3,0,2,27.06,30.305,83,11.0014,469
186,8,3,0,2,29.52,34.85,74,7.0015,444
131,16,2,0,2,28.7,31.82,21,12.998,628
100,18,2,0,3,16.4,20.455,43,27.9993,619
106,7,2,0,1,24.6,31.06,43,16.9979,473
164,17,2,0,3,26.24,31.06,50,19.0012,605
212,7,3,0,2,26.24,28.79,83,8.9981,500
249,19,3,0,1,30.34,34.09,62,19.0012,607
131,17,2,0,2,27.06,31.06,36,12.998,613
216,8,3,0,1,28.7,32.575,65,15.0013,469
31,17,1,0,1,23.78,27.275,43,12.998,576
185,18,3,0,2,36.9,41.665,39,22.0028,646
31,18,1,0,1,22.96,26.515,46,11.0014,565
226,7,3,0,2,27.06,31.06,69,12.998,503
282,7,4,0,1,18.86,22.725,82,7.0015,517
124,8,2,0,1,17.22,21.21,50,16.9979,451
261,18,3,0,2,22.96,26.515,68,8.9981,578
125,12,2,0,2,24.6,30.305,64,6.0032,567
75,11,1,0,2,21.32,25,77,8.9981,598
291,16,4,0,3,25.42,30.305,69,23.9994,603
219,7,3,0,2,28.7,33.335,84,11.0014,494
184,14,3,1,1,36.9,40.91,37,11.0014,598
345,18,4,0,2,13.12,15.15,49,15.0013,576
339,18,4,0,1,11.48,13.635,45,11.0014,600
286,17,4,0,1,26.24,31.06,44,12.998,578
166,18,2,0,2,29.52,32.575,37,15.0013,609
157,18,2,0,1,31.98,34.85,46,19.0012,590
130,16,2,0,1,25.42,30.305,25,22.0028,565
198,7,3,0,1,30.34,34.85,66,11.0014,507
345,17,4,0,2,13.12,15.15,53,15.0013,596
288,19,4,0,1,19.68,23.485,48,0,569
159,15,2,0,1,34.44,35.605,20,19.9995,596
132,14,2,0,1,28.7,32.575,48,8.9981,590
278,14,4,0,2,24.6,31.06,56,27.9993,613
276,17,4,0,1,22.96,26.515,60,26.0027,621
152,17,2,0,1,26.24,31.06,36,0,625
76,16,1,0,1,22.14,25.76,73,6.0032,580
221,18,3,0,1,33.62,35.605,28,19.9995,600
315,18,4,1,1,21.32,25,72,8.9981,600
131,11,2,0,1,25.42,31.06,41,6.0032,538
137,7,2,0,1,18.86,22.725,82,7.0015,525
76,15,1,0,1,22.14,25.76,68,6.0032,592
286,12,4,0,1,25.42,31.06,46,22.0028,571
244,12,3,0,3,30.34,34.85,70,0,557
106,19,2,0,1,24.6,30.305,26,16.9979,576
152,18,2,0,1,30.34,32.575,22,26.0027,565
248,7,3,0,2,28.7,33.335,84,7.0015,496
278,10,4,0,1,25.42,30.305,69,19.0012,551
168,8,2,0,2,22.14,25.76,83,12.998,486
95,16,2,0,1,20.5,24.24,22,27.9993,575
246,7,3,0,2,27.88,31.82,89,7.0015,505
227,8,3,0,1,28.7,32.575,58,30.0026,455
158,16,2,0,1,31.16,33.335,29,19.9995,563
305,17,4,0,1,18.04,21.97,62,12.998,590
124,17,2,0,1,22.96,26.515,26,26.0027,571
279,17,4,0,1,24.6,31.06,56,16.9979,601
95,15,2,0,1,20.5,24.24,27,19.0012,575
125,15,2,0,2,25.42,30.305,61,7.0015,609
183,7,3,0,1,30.34,34.09,58,0,496
199,7,3,0,1,30.34,34.09,58,19.0012,484
90,16,2,0,1,21.32,25,52,16.9979,550
138,17,2,0,1,22.96,26.515,78,11.0014,586
227,18,3,0,1,31.16,34.09,45,15.0013,609
128,18,2,0,1,25.42,31.06,38,19.9995,563
317,18,4,0,1,13.12,15.91,53,11.0014,601
46,8,1,0,2,12.3,15.91,70,6.0032,507
278,18,4,0,1,22.14,25.76,64,6.0032,576
194,14,3,0,1,32.8,37.88,55,7.0015,669
75,18,1,0,1,25.42,31.06,57,19.9995,598
137,17,2,0,1,24.6,29.545,69,8.9981,603
343,18,4,0,2,18.86,22.725,88,19.0012,601
182,19,3,0,1,31.98,34.85,43,8.9981,619
67,17,1,0,1,18.86,22.725,24,26.0027,603
163,7,2,0,1,24.6,28.03,83,19.9995,515
166,17,2,0,2,29.52,32.575,37,16.9979,630
229,18,3,0,1,30.34,32.575,37,11.0014,594
157,8,2,0,2,27.88,31.82,61,8.9981,490
124,11,2,0,1,28.7,32.575,58,6.0032,588
155,19,2,0,1,23.78,27.275,46,16.9979,551
122,18,2,0,1,28.7,32.575,48,27.9993,582
290,8,4,0,1,20.5,24.24,77,6.0032,511
229,10,3,0,1,28.7,32.575,54,11.0014,496
169,7,2,0,2,24.6,28.79,78,8.9981,492
256,16,3,0,2,29.52,33.335,51,0,601
161,19,2,0,2,31.16,34.09,48,22.0028,632
253,16,3,0,1,28.7,31.82,28,8.9981,576
92,19,2,0,1,22.96,26.515,26,7.0015,596
258,17,3,0,1,27.06,31.06,41,0,609
76,17,1,0,1,22.96,26.515,64,6.0032,580
318,17,4,0,2,14.76,17.425,57,15.0013,598
256,18,3,0,1,29.52,34.09,62,11.0014,625
167,8,2,0,2,24.6,28.03,83,0,469
344,17,4,0,1,13.12,15.15,53,15.0013,634
157,7,2,0,1,20.5,24.24,82,11.0014,536
129,17,2,0,1,26.24,31.06,33,0,648
194,13,3,0,2,31.16,35.605,62,6.0032,628
288,7,4,0,1,17.22,21.21,67,6.0032,532
316,17,4,0,1,13.94,15.15,49,23.9994,640
77,19,1,0,1,25.42,30.305,61,15.0013,588
153,11,2,0,1,26.24,31.06,41,16.9979,526
221,17,3,0,1,34.44,35.605,26,19.9995,623
223,14,3,0,1,31.16,34.09,40,12.998,617
254,18,3,0,1,28.7,32.575,54,12.998,609
286,16,4,0,1,26.24,31.06,41,19.9995,619
192,7,3,0,1,26.24,30.305,73,8.9981,523
275,19,4,0,1,28.7,32.575,65,0,630
282,16,4,0,1,24.6,31.06,40,15.0013,603
338,18,4,0,1,17.22,21.21,35,30.0026,644
136,19,2,0,1,26.24,31.06,31,12.998,576
66,17,1,0,1,25.42,31.06,38,43.9989,632
223,15,3,0,1,31.16,34.09,40,8.9981,615
255,17,3,0,1,30.34,33.335,51,15.0013,617
322,18,4,0,2,16.4,20.455,58,16.9979,615
319,17,4,0,1,14.76,17.425,46,12.998,615
340,17,4,0,2,15.58,19.695,66,0,605
38,8,1,0,2,9.84,11.365,70,15.0013,517
317,17,4,0,1,13.12,15.91,49,12.998,617
156,18,2,0,1,31.16,33.335,31,8.9981,596
250,11,3,0,1,31.16,35.605,62,30.0026,592
258,10,3,0,1,25.42,31.06,50,7.0015,505
129,19,2,0,1,22.14,25.76,37,23.9994,590
313,15,4,0,1,21.32,25,45,0,603
184,20,3,1,1,35.26,40.15,47,15.0013,600
261,17,3,0,2,23.78,27.275,64,8.9981,605
129,18,2,0,1,26.24,31.06,29,8.9981,590
338,17,4,0,1,18.04,21.97,35,19.0012,640
152,10,2,0,1,24.6,31.06,53,19.9995,507
278,17,4,0,1,22.14,25.76,49,26.0027,644
220,19,3,0,1,32.8,37.88,55,12.998,659
251,18,3,0,1,27.06,31.06,36,16.9979,598
60,8,1,0,1,11.48,15.15,75,6.0032,557
156,19,2,0,1,22.96,26.515,73,19.9995,576
222,18,3,0,1,31.98,34.09,29,6.0032,611
311,17,4,0,1,16.4,20.455,20,19.9995,628
191,7,3,0,2,27.06,30.305,83,7.0015,509
167,12,2,0,1,25.42,31.06,57,0,623
131,17,2,0,2,26.24,31.06,57,12.998,630
222,17,3,0,1,32.8,34.85,29,16.9979,621
245,12,3,1,2,31.16,35.605,62,19.9995,563
218,7,3,0,2,28.7,33.335,74,8.9981,513
194,18,3,0,1,29.52,32.575,42,12.998,615
285,12,4,0,1,18.04,21.97,35,0,580
256,17,3,0,1,31.16,34.85,52,19.0012,636
44,8,1,0,2,9.84,14.395,70,0,523
256,19,3,0,1,27.88,31.82,57,11.0014,617
31,8,1,0,3,14.76,18.18,73,7.0015,530
152,8,2,0,1,28.7,31.82,32,19.9995,480
159,14,2,0,1,33.62,34.85,23,12.998,632
250,14,3,0,1,33.62,38.635,52,30.0026,661
225,19,3,0,1,31.16,36.365,66,12.998,663
164,18,2,0,1,25.42,31.06,51,22.0028,576
131,12,2,0,1,26.24,31.06,36,11.0014,569
153,8,2,0,2,22.96,26.515,43,22.0028,513
290,18,4,0,1,22.96,26.515,68,7.0015,607
96,17,2,0,1,22.14,25.76,19,27.9993,603
314,12,4,0,1,20.5,24.24,48,6.0032,592
258,17,3,0,2,21.32,25,48,8.9981,603
195,17,3,0,1,30.34,33.335,42,16.9979,625
258,15,3,0,1,26.24,31.06,41,11.0014,596
318,18,4,0,2,14.76,17.425,57,12.998,607
159,13,2,0,1,33.62,34.85,24,19.0012,625
223,8,3,0,1,27.88,31.82,39,15.0013,440
283,17,4,0,2,24.6,28.79,78,16.9979,640
132,16,2,0,1,29.52,32.575,42,16.9979,601
152,19,2,0,1,26.24,31.06,36,11.0014,592
254,17,3,0,1,29.52,33.335,51,11.0014,626
278,15,4,0,1,24.6,31.06,46,27.9993,655
138,12,2,0,1,27.06,31.06,36,0,650
156,7,2,0,1,20.5,24.24,72,0,555
47,8,1,0,2,10.66,15.15,100,0,530
277,17,4,0,1,26.24,31.06,47,16.9979,628
251,10,3,0,1,26.24,31.06,57,19.9995,509
138,8,2,0,2,21.32,25,88,0,500
287,18,4,0,3,22.14,25.76,77,8.9981,628
125,17,2,0,1,23.78,27.275,40,23.9994,590
153,15,2,0,1,28.7,31.82,34,0,680
165,16,2,0,1,29.52,32.575,37,12.998,598
158,19,2,0,1,30.34,32.575,30,15.0013,594
227,17,3,0,1,31.16,34.09,45,22.0028,636
286,14,4,0,1,27.06,31.06,39,27.9993,651
70,8,1,0,1,13.94,16.665,61,8.9981,571
167,11,2,0,1,25.42,31.06,57,7.0015,561
132,13,2,0,1,27.88,31.82,54,16.9979,638
339,17,4,0,1,12.3,15.91,45,7.0015,650
185,17,3,0,1,37.72,42.425,35,11.0014,725
217,19,3,0,1,31.98,37.12,59,12.998,676
285,14,4,0,1,19.68,23.485,33,12.998,632
59,17,1,0,1,22.96,26.515,35,19.9995,636
153,18,2,0,1,28.7,31.82,24,19.9995,603
229,15,3,0,1,31.16,33.335,37,15.0013,634
163,8,2,0,1,23.78,27.275,49,30.0026,486
70,17,1,0,2,25.42,31.06,38,27.9993,678
278,17,4,0,1,22.96,26.515,52,8.9981,605
126,19,2,0,1,23.78,27.275,56,22.0028,584
156,17,2,0,1,31.98,34.09,33,19.0012,617
153,17,2,0,1,29.52,31.82,25,19.0012,598
100,17,2,0,1,17.22,21.21,35,26.0027,615
184,21,3,1,1,34.44,40.15,53,8.9981,632
286,13,4,0,1,26.24,31.06,41,30.0026,653
74,8,1,0,2,16.4,20.455,87,15.0013,571
243,8,3,0,1,25.42,29.545,73,8.9981,511
96,14,2,0,1,20.5,24.24,22,19.9995,615
194,17,3,0,1,30.34,32.575,37,8.9981,632
221,18,3,0,1,31.16,35.605,62,19.9995,676
277,18,4,0,1,24.6,31.06,53,11.0014,630
162,18,2,0,1,27.88,31.82,83,12.998,688
152,11,2,0,1,23.78,27.275,46,19.0012,550
343,8,4,0,2,17.22,21.21,100,16.9979,592
347,17,4,0,1,13.94,16.665,57,11.0014,655
90,17,2,0,1,21.32,25,55,19.0012,592
309,8,4,0,1,9.02,11.365,69,11.0014,594
245,13,3,1,2,31.16,36.365,66,16.9979,615
103,11,2,0,1,21.32,25,45,12.998,576
229,14,3,0,1,31.16,33.335,37,19.0012,636
315,17,4,1,1,22.96,26.515,64,19.0012,642
152,17,2,0,1,31.16,32.575,20,35.0008,611
166,14,2,0,1,29.52,32.575,37,15.0013,611
305,17,4,0,1,15.58,19.695,40,22.0028,671
218,19,3,0,2,31.16,36.365,66,7.0015,648
65,8,1,0,1,11.48,12.88,61,19.9995,571
164,19,2,0,1,28.7,32.575,48,16.9979,617
166,12,2,0,1,27.88,31.82,41,7.0015,611
164,7,2,0,1,24.6,30.305,60,19.0012,515
66,8,1,0,1,18.04,21.97,77,26.0027,592
189,19,3,0,1,30.34,34.09,55,11.0014,667
254,7,3,0,1,21.32,25,72,0,565
135,19,2,0,1,28.7,32.575,54,19.0012,626
313,12,4,0,1,19.68,23.485,48,0,613
65,17,1,0,1,22.96,26.515,43,32.9975,646
193,18,3,0,1,31.98,34.85,46,12.998,667
96,12,2,0,1,18.86,22.725,23,26.0027,598
343,17,4,0,2,19.68,23.485,82,19.0012,651
120,8,2,0,2,21.32,25,94,19.0012,567
95,8,2,0,1,12.3,13.635,49,22.0028,515
154,7,2,0,1,22.96,26.515,60,15.0013,526
313,16,4,0,1,22.14,25.76,37,0,642
309,17,4,0,1,13.12,15.15,53,15.0013,659
190,7,3,0,2,28.7,33.335,74,7.0015,530
107,8,2,0,3,20.5,24.24,39,12.998,584
164,8,2,0,1,23.78,27.275,49,26.0027,496
228,8,3,0,1,28.7,32.575,54,11.0014,500
273,18,4,0,3,22.96,26.515,64,7.0015,650
255,7,3,0,1,22.14,25.76,77,0,578
212,19,3,0,1,30.34,34.85,66,16.9979,688
277,16,4,0,1,29.52,32.575,37,0,671
137,16,2,0,1,27.06,31.06,34,16.9979,605
192,19,3,0,1,30.34,33.335,48,15.0013,665
103,15,2,0,2,26.24,31.06,27,23.9994,692
130,18,2,0,1,26.24,30.305,23,19.0012,634
166,15,2,0,1,30.34,32.575,35,16.9979,621
108,19,2,0,1,23.78,27.275,46,8.9981,623
243,17,3,0,1,29.52,33.335,54,16.9979,663
285,15,4,0,1,20.5,24.24,36,12.998,650
284,18,4,0,1,18.04,21.97,38,19.9995,675
191,19,3,0,1,30.34,33.335,48,15.0013,669
261,7,3,0,1,21.32,25,63,15.0013,553
258,16,3,0,1,26.24,31.06,44,11.0014,632
138,11,2,0,1,25.42,31.06,38,6.0032,600
90,15,2,0,1,20.5,24.24,55,16.9979,609
183,18,3,0,2,35.26,37.12,30,0,665
253,19,3,0,1,25.42,31.06,41,12.998,632
136,17,2,0,1,25.42,30.305,65,27.9993,640
167,17,2,0,1,26.24,31.06,57,15.0013,630
101,18,2,0,1,20.5,24.24,27,26.0027,646
257,18,3,0,2,26.24,31.06,36,19.0012,650
167,16,2,0,1,27.06,31.06,54,19.9995,617
131,15,2,0,1,27.88,31.06,24,12.998,628
155,7,2,0,1,19.68,23.485,77,19.9995,576
75,12,1,0,1,22.96,26.515,68,11.0014,657
104,16,2,0,1,29.52,32.575,39,23.9994,651
104,14,2,0,1,28.7,31.82,39,19.0012,663
308,17,4,0,1,13.94,15.91,46,15.0013,671
153,17,2,0,1,28.7,31.82,34,16.9979,617
322,17,4,0,2,17.22,21.21,58,12.998,653
138,17,2,0,1,30.34,32.575,30,6.0032,663
163,18,2,0,1,28.7,31.82,37,23.9994,623
247,19,3,0,1,30.34,34.85,70,11.0014,698
290,17,4,0,1,24.6,30.305,60,8.9981,661
313,14,4,0,1,22.14,25.76,37,0,663
91,18,2,0,1,20.5,24.24,27,16.9979,653
250,13,3,0,1,33.62,38.635,52,35.0008,701
165,8,2,0,1,23.78,27.275,53,8.9981,509
185,8,3,0,1,32.8,37.12,49,8.9981,561
278,16,4,0,1,24.6,31.06,43,35.0008,692
103,14,2,0,2,26.24,31.06,27,30.0026,694
197,7,3,0,2,30.34,34.85,70,0,538
261,19,3,0,1,22.96,26.515,43,15.0013,646
165,18,2,0,1,29.52,32.575,32,8.9981,644
96,16,2,0,1,22.14,25.76,19,26.0027,651
226,19,3,0,1,28.7,32.575,61,8.9981,684
258,11,3,0,1,26.24,31.06,47,11.0014,573
229,17,3,0,1,31.16,33.335,37,15.0013,671
166,11,2,0,1,27.06,31.06,39,11.0014,580
75,16,1,0,1,26.24,31.06,50,0,719
104,15,2,0,1,28.7,31.82,39,26.0027,653
289,17,4,0,1,22.96,26.515,64,8.9981,655
198,18,3,0,2,31.16,35.605,62,8.9981,678
77,8,1,0,1,18.86,22.725,88,7.0015,588
252,19,3,0,1,25.42,31.06,38,19.9995,669
219,19,3,0,1,31.16,36.365,66,15.0013,721
128,17,2,0,1,25.42,31.06,38,16.9979,634
214,18,3,0,2,33.62,40.15,59,16.9979,705
285,16,4,0,1,20.5,24.24,31,12.998,671
104,17,2,0,1,28.7,31.82,42,22.0028,659
166,13,2,0,1,29.52,32.575,34,11.0014,653
167,13,2,0,1,26.24,31.06,53,11.0014,650
347,8,4,0,1,8.2,11.365,69,6.0032,640
71,8,1,0,1,18.86,22.725,82,19.0012,600
194,8,3,0,1,26.24,31.06,50,23.9994,498
229,16,3,0,1,31.16,33.335,37,16.9979,676
104,12,2,0,1,26.24,31.06,44,19.0012,642
96,13,2,0,1,20.5,24.24,22,12.998,678
350,8,4,0,2,15.58,19.695,87,7.0015,600
181,8,3,0,1,28.7,31.82,42,11.0014,503
138,16,2,0,1,30.34,32.575,30,7.0015,678
59,8,1,0,1,17.22,21.21,94,8.9981,601
229,13,3,0,1,30.34,32.575,40,12.998,680
75,13,1,0,1,24.6,30.305,60,7.0015,719
134,17,2,0,1,27.88,31.82,65,7.0015,713
96,15,2,0,1,21.32,25,19,27.9993,661
157,19,2,0,1,28.7,31.82,34,19.0012,638
163,17,2,0,1,28.7,31.82,39,22.0028,638
168,18,2,0,2,25.42,30.305,69,11.0014,676
314,16,4,0,1,22.14,25.76,42,15.0013,686
251,11,3,0,1,27.06,31.06,47,16.9979,598
138,18,2,0,1,30.34,32.575,33,6.0032,680
254,19,3,0,1,26.24,31.06,50,12.998,671
131,14,2,0,1,27.06,31.06,36,12.998,651
278,11,4,0,1,26.24,30.305,65,16.9979,657
312,17,4,0,1,17.22,21.21,44,8.9981,686
229,12,3,0,1,31.16,33.335,37,12.998,661
120,17,2,0,1,30.34,33.335,48,6.0032,715
98,17,2,0,1,22.14,25.76,32,27.9993,667
182,8,3,0,1,31.16,34.85,52,12.998,578
123,18,2,0,1,28.7,32.575,54,31.0009,675
126,18,2,0,2,24.6,31.06,53,23.9994,713
105,8,2,1,2,22.96,26.515,83,11.0014,615
123,8,2,0,1,22.96,26.515,88,0,626
253,7,3,0,1,20.5,24.24,72,7.0015,601
73,8,1,0,1,18.04,21.97,77,7.0015,630
257,15,3,0,2,27.88,31.82,34,19.0012,688
123,17,2,0,1,28.7,32.575,54,31.0009,676
313,13,4,0,1,21.32,25,39,0,686
251,14,3,0,1,29.52,32.575,30,19.0012,682
165,17,2,0,1,30.34,32.575,28,7.0015,675
285,13,4,0,1,18.86,22.725,36,12.998,703
258,14,3,0,1,27.06,31.06,39,8.9981,671
102,8,2,0,1,15.58,19.695,46,11.0014,571
250,12,3,0,1,32.8,37.88,55,32.9975,698
75,17,1,0,1,26.24,31.06,50,8.9981,682
70,18,1,0,2,24.6,31.06,43,12.998,744
310,8,4,0,2,10.66,12.12,60,19.0012,605
75,14,1,0,1,25.42,31.06,53,6.0032,723
122,8,2,0,3,18.86,22.725,88,12.998,634
314,14,4,0,1,24.6,31.06,33,11.0014,688
105,18,2,1,1,32.8,34.85,31,26.0027,721
71,17,1,0,1,28.7,31.82,37,7.0015,711
138,15,2,0,1,29.52,32.575,30,7.0015,707
352,8,4,0,1,9.84,12.88,87,7.0015,680
246,8,3,0,1,28.7,33.335,84,11.0014,640
98,18,2,0,1,22.14,25.76,34,19.9995,680
162,17,2,0,2,27.06,29.545,89,19.0012,715
154,19,2,0,1,25.42,31.06,38,27.9993,678
95,17,2,0,1,21.32,25,23,27.9993,688
91,8,2,0,1,14.76,16.665,57,22.0028,594
122,18,2,0,1,29.52,33.335,58,8.9981,740
101,17,2,0,1,20.5,24.24,27,26.0027,690
227,19,3,0,1,31.16,34.09,40,7.0015,711
195,8,3,0,1,26.24,30.305,65,16.9979,573
257,11,3,0,1,26.24,31.06,38,26.0027,638
255,19,3,0,1,26.24,30.305,65,8.9981,707
162,8,2,0,2,25.42,28.03,88,15.0013,621
122,17,2,0,1,29.52,33.335,54,8.9981,738
351,8,4,0,1,15.58,19.695,94,0,667
197,17,3,0,1,37.72,40.91,29,0,803
274,18,4,0,3,25.42,27.275,94,6.0032,723
102,18,2,0,1,22.14,25.76,26,8.9981,705
221,17,3,0,1,32.8,37.12,52,19.0012,763
75,15,1,0,1,26.24,31.06,53,8.9981,713
186,8,3,0,1,32.8,35.605,41,11.0014,594
251,17,3,0,1,28.7,31.82,37,16.9979,705
278,13,4,0,2,26.24,31.06,57,35.0008,742
104,13,2,0,1,27.06,31.06,44,19.0012,715
92,8,2,0,1,13.94,18.18,57,0,609
346,8,4,0,1,9.84,11.365,60,12.998,680
128,17,2,0,2,26.24,31.06,53,8.9981,738
304,17,4,0,3,16.4,20.455,50,15.0013,719
72,18,1,0,1,28.7,31.82,32,0,780
103,13,2,0,1,25.42,31.06,33,19.9995,711
152,14,2,0,1,26.24,31.06,38,19.9995,682
225,8,3,0,2,27.06,29.545,89,6.0032,626
101,8,2,0,1,13.12,15.15,66,22.0028,628
258,12,3,0,1,27.06,31.06,44,11.0014,661
260,8,3,0,2,27.06,30.305,83,36.9974,676
304,18,4,0,2,16.4,20.455,50,11.0014,709
98,8,2,0,1,18.04,21.97,30,12.998,623
152,16,2,0,1,26.24,31.06,38,16.9979,678
135,8,2,0,1,23.78,27.275,83,0,657
131,13,2,0,1,26.24,31.06,36,12.998,694
314,13,4,0,1,22.14,25.76,45,7.0015,719
199,17,3,0,1,35.26,39.395,41,0,803
73,17,1,0,1,28.7,31.82,39,16.9979,746
100,8,2,0,1,12.3,14.395,49,15.0013,600
183,17,3,0,2,35.26,37.12,30,11.0014,755
134,18,2,0,1,28.7,32.575,61,6.0032,765
103,12,2,0,1,23.78,27.275,35,16.9979,682
214,17,3,0,2,34.44,40.15,53,19.0012,773
94,18,2,0,1,20.5,24.24,31,7.0015,730
72,8,1,0,1,18.04,21.97,82,0,667
127,8,2,0,2,22.14,25.76,73,19.9995,646
127,18,2,0,2,26.24,30.305,69,19.0012,742
217,8,3,0,2,28.7,33.335,79,0,615
163,19,2,0,1,28.7,31.82,34,26.0027,705
127,17,2,0,2,26.24,30.305,69,19.0012,750
105,17,2,1,1,32.8,34.85,33,26.0027,755
283,18,4,0,1,18.86,22.725,44,11.0014,723
182,18,3,0,1,34.44,36.365,32,11.0014,763
126,8,2,0,2,20.5,24.24,82,12.998,646
190,8,3,0,1,29.52,34.85,74,8.9981,657
213,18,3,0,1,32.8,38.635,59,15.0013,798
152,12,2,0,1,25.42,31.06,43,23.9994,673
251,15,3,0,1,29.52,32.575,32,16.9979,730
197,18,3,0,1,36.9,40.15,33,12.998,803
129,8,2,0,1,18.86,22.725,67,23.9994,634
138,14,2,0,1,29.52,32.575,30,6.0032,763
339,8,4,0,1,9.02,10.605,51,19.9995,661
137,18,2,0,1,26.24,31.06,38,15.0013,703
274,17,4,0,3,25.42,28.03,88,7.0015,748
153,16,2,0,1,28.7,31.82,34,19.9995,696
251,16,3,0,1,27.88,31.82,36,19.0012,734
251,13,3,0,1,27.88,31.82,39,0,761
228,18,3,0,2,33.62,12.12,38,16.9979,701
138,13,2,0,1,28.7,31.82,37,8.9981,738
248,8,3,0,3,28.7,33.335,79,0,653
99,18,2,0,1,22.14,25.76,22,27.9993,736
318,8,4,0,2,12.3,14.395,61,15.0013,650
182,17,3,0,1,34.44,36.365,32,8.9981,780
121,17,2,0,1,24.6,29.545,73,16.9979,761
196,18,3,0,1,34.44,40.15,53,0,825
153,14,2,0,1,27.88,31.82,36,22.0028,711
322,8,4,0,2,14.76,16.665,66,19.9995,665
258,13,3,0,1,26.24,31.06,41,11.0014,726
257,14,3,0,1,27.88,31.82,34,22.0028,748
308,8,4,0,2,12.3,14.395,49,15.0013,650
336,18,4,0,1,20.5,24.24,68,6.0032,725
161,8,2,0,1,27.06,31.06,74,8.9981,657
199,18,3,0,1,35.26,39.395,41,12.998,809
314,15,4,0,1,22.96,26.515,37,15.0013,755
71,18,1,0,1,28.7,31.82,34,19.9995,765
257,13,3,0,1,27.88,31.82,36,12.998,738
152,13,2,0,1,25.42,31.06,41,16.9979,713
196,17,3,0,3,31.16,36.365,66,39.0007,786
165,18,2,0,1,29.52,32.575,39,15.0013,726
249,17,3,0,1,31.98,37.12,59,22.0028,803
153,13,2,0,1,27.88,31.82,36,19.0012,719
77,17,1,0,1,26.24,31.06,53,15.0013,753
153,12,2,0,1,27.06,31.06,39,19.9995,688
120,18,2,0,1,28.7,32.575,54,8.9981,775
136,8,2,0,1,21.32,25,55,30.0026,638
337,18,4,0,1,20.5,24.24,63,15.0013,761
128,8,2,0,2,24.6,28.03,83,8.9981,630
257,12,3,0,1,27.06,31.06,36,23.9994,709
130,8,2,0,1,18.86,22.725,44,16.9979,625
168,17,2,0,2,24.6,29.545,73,12.998,755
312,8,4,0,1,13.12,15.91,57,11.0014,694
169,18,2,0,1,32.8,37.88,55,11.0014,825
305,8,4,0,1,13.12,16.665,57,7.0015,688
336,17,4,0,1,21.32,25,63,7.0015,740
257,17,3,0,2,27.06,31.06,36,16.9979,761
337,17,4,0,1,21.32,25,59,15.0013,773
157,8,2,0,1,21.32,25,77,0,686
199,8,3,0,1,31.16,35.605,58,16.9979,663
161,17,2,0,2,32.8,35.605,41,23.9994,830
108,17,2,0,1,24.6,31.06,43,6.0032,778
106,8,2,0,1,24.6,31.06,43,15.0013,678
156,8,2,0,1,22.14,25.76,68,0,673
126,17,2,0,2,24.6,31.06,53,22.0028,798
91,17,2,0,1,20.5,24.24,29,19.0012,759
317,8,4,0,1,11.48,12.88,56,19.9995,692
276,8,4,0,1,26.24,28.79,89,0,742
183,8,3,0,1,30.34,34.09,62,6.0032,653
165,8,2,0,1,24.6,29.545,69,11.0014,659
94,8,2,0,1,14.76,17.425,46,15.0013,642
73,18,1,0,1,27.06,31.06,44,19.0012,776
214,8,3,0,1,29.52,34.09,70,8.9981,675
197,8,3,0,2,32.8,37.88,55,0,669
226,8,3,0,2,28.7,32.575,65,19.0012,686
336,8,4,0,1,14.76,18.94,93,0,734
169,17,2,0,1,32.8,37.88,55,12.998,840
212,8,3,0,2,27.06,30.305,78,12.998,686
259,8,3,0,1,22.14,25.76,77,6.0032,688
152,15,2,0,1,26.24,31.06,38,16.9979,734
158,18,2,0,1,31.16,33.335,27,15.0013,755
156,17,2,0,1,25.42,31.06,43,8.9981,755
129,17,2,0,1,24.6,31.06,31,26.0027,763
72,17,1,0,1,28.7,31.82,28,6.0032,813
198,8,3,0,1,31.98,37.12,62,7.0015,686
196,8,3,0,1,30.34,34.85,66,7.0015,673
102,17,2,0,1,22.96,26.515,24,11.0014,769
345,8,4,0,2,10.66,12.88,65,11.0014,690
249,18,3,0,1,31.16,35.605,62,19.9995,823
277,18,4,0,1,26.24,31.06,57,8.9981,792
99,17,2,0,1,22.96,26.515,21,35.0008,775
251,12,3,0,1,27.06,31.06,47,0,759
337,8,4,0,2,18.04,21.97,88,11.0014,725
99,8,2,0,1,15.58,19.695,62,8.9981,694
278,12,4,0,1,28.7,32.575,54,7.0015,746
